S.NO,YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,VOTES CASTED,VOTE %,MARGIN,CATEGORY,ELECTION TYPE
24829,1957,Madhya Pradesh,Manasa,43,Sunderlal,Male,Independent,IND,43140.0,22170.0,51.39,2704,GEN,Vidhan Sabha
24830,1957,Madhya Pradesh,Manawar East,60,Ranjitsingh,Male,Independent,IND,39493.0,19124.0,48.42,702,GEN,Vidhan Sabha
24831,1957,Madhya Pradesh,Manawar West,61,Shivbhanu,Male,Independent,IND,40999.0,20316.0,49.55,5118,GEN,Vidhan Sabha
24832,1957,Madhya Pradesh,Mandasur,6,Manaklal,Male,Independent,IND,362466.0,156234.0,49.93,78014,GEN,Vidhan Sabha
24833,1957,Madhya Pradesh,Mandla,16,Mangrubabu Uike,Male,Independent,IND,366868.0,0.0,0.0,0,GEN,Vidhan Sabha
24834,1957,Madhya Pradesh,Mandsaur,48,Shyam Sunder,Male,Indian National Congress,INC,44069.0,21409.0,46.47,9133,GEN,Vidhan Sabha
24835,1957,Madhya Pradesh,Mangawan,201,Rukmani Raman Pratap Singh,Male,Independent,IND,50781.0,22658.0,44.62,2875,GEN,Vidhan Sabha
24836,1957,Madhya Pradesh,Masod,112,Marotrao Lahnu,Male,Independent,IND,53428.0,27655.0,51.76,2031,GEN,Vidhan Sabha
24837,1957,Madhya Pradesh,Masturi,167,Ganesharam,Male,Independent,IND,96422.0,22371.0,23.2,0,GEN,Vidhan Sabha
24838,1957,Madhya Pradesh,Mauganj,198,Achutanand,Female,Independent,IND,98254.0,54929.0,27.95,0,GEN,Vidhan Sabha
24839,1957,Madhya Pradesh,Mehedwani,122,Ramaisingh,Male,Indian National Congress,INC,48858.0,16518.0,33.81,2980,GEN,Vidhan Sabha
24840,1957,Madhya Pradesh,Mehgaon,2,Yugalkishore Ramkishore,Male,Praja Socialist Party,PSP,46698.0,18826.0,40.31,314,GEN,Vidhan Sabha
24841,1957,Madhya Pradesh,Mhow,67,Jall Rustomji,Male,Indian National Congress,INC,41038.0,20167.0,49.14,11456,GEN,Vidhan Sabha
24842,1957,Madhya Pradesh,Morar,9,Chandra Kala Sahai,Female,Independent,IND,41559.0,22117.0,53.22,6974,GEN,Vidhan Sabha
24843,1957,Madhya Pradesh,Morena,12,Sagar Chameli Bai,Male,Independent,IND,101192.0,71640.0,35.4,0,GEN,Vidhan Sabha
24844,1957,Madhya Pradesh,Multai,111,Anandrao Sonaji,Male,Independent,IND,52018.0,16185.0,31.11,2403,GEN,Vidhan Sabha
24845,1957,Madhya Pradesh,Munagoli,23,Khalak Singh,Male,Hindu Mahasabha,Safforn,57224.0,19570.0,34.2,142,GEN,Vidhan Sabha
24846,1957,Madhya Pradesh,Mungeli,166,Ambika Sao,Male,Independent,IND,95668.0,74805.0,39.1,0,GEN,Vidhan Sabha
24847,1957,Madhya Pradesh,Murwara,89,Ramdas Alias Lalloo Bhaiya,Male,Independent,IND,45691.0,17137.0,37.51,2348,GEN,Vidhan Sabha
24848,1957,Madhya Pradesh,Narayanpur,150,Rameshwar,Male,Indian National Congress,INC,43762.0,28385.0,64.86,2901,GEN,Vidhan Sabha
24849,1957,Madhya Pradesh,Narsimhapur,99,Sarla Devi,Female,Indian National Congress,INC,44393.0,25132.0,56.61,1832,GEN,Vidhan Sabha
24850,1957,Madhya Pradesh,Narsingarh,30,Vijaivargiya Radhavallabh,Male,Independent,IND,95138.0,58398.0,30.69,0,GEN,Vidhan Sabha
24851,1957,Madhya Pradesh,Nawagarh,176,Bisahudas,Male,Independent,IND,59557.0,17685.0,29.69,4559,GEN,Vidhan Sabha
24852,1957,Madhya Pradesh,Neemuch,45,Sitaram,Male,Indian National Congress,INC,44455.0,23183.0,52.15,6837,GEN,Vidhan Sabha
24853,1957,Madhya Pradesh,Nimar,9,Varma Ramsingh,Male,Independent,IND,395767.0,154238.0,47.45,73180,GEN,Vidhan Sabha
24854,1957,Madhya Pradesh,Nimar (Khandwa),14,Babulal Surajmani,Male,Independent,IND,384697.0,201869.0,63.17,127526,GEN,Vidhan Sabha
24855,1957,Madhya Pradesh,Niwas,121,Sahjoo,Male,Indian National Congress,INC,43068.0,11114.0,25.81,5052,GEN,Vidhan Sabha
24856,1957,Madhya Pradesh,Nohata,88,Guru Kunjbihari Lal,Male,Indian National Congress,INC,49781.0,15489.0,31.11,9025,GEN,Vidhan Sabha
24857,1957,Madhya Pradesh,Pagara,114,Udaibhanushah,Male,Independent,IND,45073.0,9924.0,22.02,3989,GEN,Vidhan Sabha
24858,1957,Madhya Pradesh,Pal,184,Kapildeo Narayan Singh,Male,Independent,IND,83261.0,39688.0,23.83,0,GEN,Vidhan Sabha
24859,1957,Madhya Pradesh,Panagar,96,Parmanand Mohanlal,Male,Independent,IND,42571.0,0.0,0.0,0,GEN,Vidhan Sabha
24860,1957,Madhya Pradesh,Parasia,113,Kashiprasad Kanhaiyalal,Male,Independent,IND,97934.0,67084.0,34.25,0,GEN,Vidhan Sabha
24861,1957,Madhya Pradesh,Patan,92,Deva Devi,Female,Indian National Congress,INC,87057.0,77063.0,44.26,0,GEN,Vidhan Sabha
24862,1957,Madhya Pradesh,Pichhore Gird,6,Raja Ram Singh,Male,Indian National Congress,INC,107531.0,63918.0,29.72,0,GEN,Vidhan Sabha
24863,1957,Madhya Pradesh,Pichhore Shivpore,18,Laxminarain,Male,Independent,IND,50087.0,19310.0,38.55,1913,GEN,Vidhan Sabha
24864,1957,Madhya Pradesh,Pushpraigarh,190,Lalan Singh,Male,Independent,IND,51055.0,9956.0,19.5,3796,GEN,Vidhan Sabha
24865,1957,Madhya Pradesh,Raipur,20,Raja Birendra Bahadur Singh,Male,Independent,IND,799936.0,634680.0,30.38,192833,GEN,Vidhan Sabha
24866,1957,Madhya Pradesh,Rajgarh,180,Ramkumar,Male,Praja Socialist Party,PSP,59303.0,16827.0,28.37,3158,GEN,Vidhan Sabha
24867,1957,Madhya Pradesh,Rajnandgaon,141,J. P. L. Francis,Male,Independent,IND,51760.0,21415.0,41.37,308,GEN,Vidhan Sabha
24868,1957,Madhya Pradesh,Rajpur,69,Mangilal Tajsingh,Male,Indian National Congress,INC,49844.0,22158.0,44.45,1539,GEN,Vidhan Sabha
24869,1957,Madhya Pradesh,Ralam,51,Suman Jain,Male,Independent,IND,55003.0,25407.0,46.19,6293,GEN,Vidhan Sabha
24870,1957,Madhya Pradesh,Rampurbeghelan,205,Lal Govind Narain Singh,Male,Independent,IND,49058.0,20633.0,42.06,1201,GEN,Vidhan Sabha
24871,1957,Madhya Pradesh,Raogarj,28,Dube Ramcharan,Male,Independent,IND,51766.0,15558.0,30.05,1446,GEN,Vidhan Sabha
24872,1957,Madhya Pradesh,Rehli,81,Mani Bhai Jaber Bhai,Male,Indian National Congress,INC,51933.0,21622.0,41.63,8009,GEN,Vidhan Sabha
24873,1957,Madhya Pradesh,Rewa,26,Shiva Datta,Male,Independent,IND,395851.0,140385.0,29.74,41745,GEN,Vidhan Sabha
24874,1957,Madhya Pradesh,Sabalgarh,14,Balmukand,Male,Independent,IND,93155.0,67983.0,36.49,0,GEN,Vidhan Sabha
24875,1957,Madhya Pradesh,Sagar,11,Jawala Prasad Jyotishi,Male,Independent,IND,752447.0,564508.0,35.28,199147,GEN,Vidhan Sabha
24876,1957,Madhya Pradesh,Sakti,177,Rajabadadur Liladhar Singh,Male,Independent,IND,54560.0,19106.0,35.02,4203,GEN,Vidhan Sabha
24877,1957,Madhya Pradesh,Sanchi,78,Raja Daulat Singh,Female,Indian National Congress,INC,110295.0,46833.0,42.46,0,GEN,Vidhan Sabha
24878,1957,Madhya Pradesh,Saraipali,160,Jaideo Gadadhar,Male,Independent,IND,54575.0,0.0,0.0,0,GEN,Vidhan Sabha
24879,1957,Madhya Pradesh,Sarangarh,179,Nanhu Dai,Male,Indian National Congress,INC,123350.0,65447.0,26.53,0,GEN,Vidhan Sabha
24880,1957,Madhya Pradesh,Sardarpur,57,Shankarlal Garg,Male,Indian National Congress,INC,47622.0,16360.0,34.35,5969,GEN,Vidhan Sabha
24881,1957,Madhya Pradesh,Satna,208,Shivanand,Male,Independent,IND,89958.0,61000.0,33.9,0,GEN,Vidhan Sabha
24882,1957,Madhya Pradesh,Sausar,116,Raichandbhai Narsibhai,Male,Indian National Congress,INC,152018.0,96630.0,85.76,1263,GEN,Vidhan Sabha
24883,1957,Madhya Pradesh,Sehore,76,Inatattullah Khan,Male,Independent,IND,104647.0,90575.0,43.28,0,GEN,Vidhan Sabha
24884,1957,Madhya Pradesh,Sendhwa,70,Barku,Male,Independent,IND,45833.0,15013.0,32.76,1064,GEN,Vidhan Sabha
24885,1957,Madhya Pradesh,Seoni,117,Dadu Mahendranath Singh,Male,Indian National Congress,INC,44886.0,16884.0,37.62,4831,GEN,Vidhan Sabha
24886,1957,Madhya Pradesh,Shahdol,25,Anand Chandra Joshi,Male,Independent,IND,784252.0,384145.0,23.04,88492,GEN,Vidhan Sabha
24887,1957,Madhya Pradesh,Shahpur,106,Keshorao Yashwantrao,Male,Independent,IND,45585.0,29092.0,63.82,970,GEN,Vidhan Sabha
24888,1957,Madhya Pradesh,Shaipur,33,Kishanlal,Male,Indian National Congress,INC,98778.0,99947.0,50.59,0,GEN,Vidhan Sabha
24889,1957,Madhya Pradesh,Shajapur,4,Liladhar,Male,Independent,IND,778985.0,596213.0,23.78,141755,GEN,Vidhan Sabha
24890,1957,Madhya Pradesh,Sheopur,15,Raghunath,Male,Hindu Mahasabha,Safforn,51045.0,27313.0,53.51,2992,GEN,Vidhan Sabha
24891,1957,Madhya Pradesh,Shiv Puri,2,Brijnarain,Male,Independent,IND,399872.0,173613.0,53.36,92646,GEN,Vidhan Sabha
24892,1957,Madhya Pradesh,Shivpur,16,Tularam,Male,Independent,IND,105558.0,89254.0,42.28,0,GEN,Vidhan Sabha
24893,1957,Madhya Pradesh,Shujalpur,34,Vishnucharan,Male,Independent,IND,48978.0,25122.0,51.29,6561,GEN,Vidhan Sabha
24894,1957,Madhya Pradesh,Sidhi,196,Chandra Pratap,Male,Indian National Congress,INC,48435.0,10001.0,20.65,489,GEN,Vidhan Sabha
24895,1957,Madhya Pradesh,Sihora,91,Kashiprasad Pande Jairam Pande,Male,Indian National Congress,INC,86445.0,64698.0,37.42,0,GEN,Vidhan Sabha
24896,1957,Madhya Pradesh,Singrauli,194,Shyam Kartik,Male,Independent,IND,37139.0,10172.0,27.39,5060,GEN,Vidhan Sabha
24897,1957,Madhya Pradesh,Sirmaur,200,Champa Devi,Female,Independent,IND,47022.0,19883.0,42.28,2,GEN,Vidhan Sabha
24898,1957,Madhya Pradesh,Sironi,26,Madanlal,Male,Independent,IND,51868.0,18605.0,35.87,164,GEN,Vidhan Sabha
24899,1957,Madhya Pradesh,Sitamau,47,Bhanwarlal,Male,Indian National Congress,INC,46035.0,17726.0,38.51,2927,GEN,Vidhan Sabha
24900,1957,Madhya Pradesh,Sitapur,185,Haribhajan Singh,Male,Independent,IND,45845.0,11723.0,25.57,3510,GEN,Vidhan Sabha
24901,1957,Madhya Pradesh,Sohagpu,101,Narayansingh Dangalsingh,Male,Independent,IND,80913.0,41589.0,25.7,0,GEN,Vidhan Sabha
24902,1957,Madhya Pradesh,Sohagpur,191,Shambhu Nath,Male,Ram Rajya Parishad,DMK,54528.0,20224.0,37.09,12131,GEN,Vidhan Sabha
24903,1957,Madhya Pradesh,Sonkatch,37,Bhagirathsingh Puransingh,Male,Bharatiya Jana Sangh,Lamp,50652.0,32800.0,64.76,4306,GEN,Vidhan Sabha
24904,1957,Madhya Pradesh,Suraipur,187,Singh Mahadeo,Male,Indian National Congress,INC,97556.0,40524.0,20.77,0,GEN,Vidhan Sabha
24905,1957,Madhya Pradesh,Surguja,22,Singh Babunath,Male,Independent,IND,780916.0,462295.0,27.74,128227,GEN,Vidhan Sabha
24906,1957,Madhya Pradesh,Surkhi,82,B. B. Rai,Male,Independent,IND,48153.0,13651.0,28.35,4937,GEN,Vidhan Sabha
24907,1957,Madhya Pradesh,Susner,31,Haribhau,Male,Independent,IND,44950.0,14564.0,32.4,1685,GEN,Vidhan Sabha
24908,1957,Madhya Pradesh,Teibthar,199,Banaspati Singh,Male,Independent,IND,53059.0,20543.0,38.72,2695,GEN,Vidhan Sabha
24909,1957,Madhya Pradesh,Thandia,52,Nathulal,Male,Independent,IND,50191.0,16976.0,33.82,5562,GEN,Vidhan Sabha
24910,1957,Madhya Pradesh,Trankhar,171,Yagyaseni Kumari,Female,Independent,IND,38782.0,9174.0,23.66,1231,GEN,Vidhan Sabha
24911,1957,Madhya Pradesh,Udaipura,79,Shankar Dayal Sharma,Male,Independent,IND,57049.0,23718.0,41.57,12578,GEN,Vidhan Sabha
24912,1957,Madhya Pradesh,Ujjain,5,Vyas Radhelal Beharilal,Male,Independent,IND,386502.0,170293.0,61.42,104601,GEN,Vidhan Sabha
24913,1957,Madhya Pradesh,Ujjain North,39,Rajdan Kumar Kishori,Male,Indian National Congress,INC,47033.0,25373.0,53.95,4928,GEN,Vidhan Sabha
24914,1957,Madhya Pradesh,Ujjain South,40,Ayachit Vishwanath Vasudeo,Male,Indian National Congress,INC,48278.0,19439.0,40.26,6143,GEN,Vidhan Sabha
24915,1957,Madhya Pradesh,Vidisha,25,Ajaisingh,Male,Independent,IND,108218.0,90726.0,41.92,0,GEN,Vidhan Sabha
24916,1957,Madhya Pradesh,Waraseonj,130,Thansingh Tikaram,Male,Indian National Congress,INC,45654.0,26198.0,57.38,5144,GEN,Vidhan Sabha
24917,1962,Madhya Pradesh,Balaghat,20,Bholaram Ramaji,Male,Praja Socialist Party,PSP,415891.0,175366.0,39.79,69786,GEN,Lok Sabha
24918,1962,Madhya Pradesh,Baloda Bazar (Sc),14,Minimata,Female,Indian National Congress,INC,439048.0,153765.0,35.67,54845,GEN,Lok Sabha
24919,1962,Madhya Pradesh,Bastar (St),17,Lakhmu Bhawani,Male,Independent,IND,458195.0,238795.0,39.28,93807,GEN,Lok Sabha
24920,1962,Madhya Pradesh,Bhind (Sc),1,Suraj Prasad Alias Surya Prasad,Male,Indian National Congress,INC,467201.0,227622.0,33.27,75730,GEN,Lok Sabha
24921,1962,Madhya Pradesh,Bhopal,28,Maimoona Sultan,Female,Indian National Congress,INC,507527.0,227292.0,36.61,83204,GEN,Lok Sabha
24922,1962,Madhya Pradesh,Bilaspur,13,Satya Prakash,Male,Independent,IND,443124.0,147108.0,54.26,79822,GEN,Lok Sabha
24923,1962,Madhya Pradesh,Chhindwara,26,Bhikulal Lakhmichand,Male,Indian National Congress,INC,462730.0,169158.0,48.31,81726,GEN,Lok Sabha
24924,1962,Madhya Pradesh,Damoh (Sc),23,Sahodra Bai,Female,Indian National Congress,INC,419223.0,187113.0,41.53,77710,GEN,Lok Sabha
24925,1962,Madhya Pradesh,Dewas (Sc),32,Hukumchand,Male,Bharatiya Jana Sangh,Lamp,438964.0,229503.0,46.49,106706,GEN,Lok Sabha
24926,1962,Madhya Pradesh,Durg,19,Mohanlal Bakliwal,Male,Indian National Congress,INC,519964.0,212181.0,41.73,88539,GEN,Lok Sabha
24927,1962,Madhya Pradesh,Guna,4,Ramsabhai Shivprasad Pande,Male,Indian National Congress,INC,481461.0,213679.0,46.86,100135,GEN,Lok Sabha
24928,1962,Madhya Pradesh,Gwalior,2,Vijaya Raje Scindia,Female,Indian National Congress,INC,431098.0,228154.0,75.9,173171,GEN,Lok Sabha
24929,1962,Madhya Pradesh,Hoshangabad,27,Hari Vishnu Kamath,Male,Praja Socialist Party,PSP,385818.0,174191.0,41.71,72649,GEN,Lok Sabha
24930,1962,Madhya Pradesh,Indore,31,Homi Daji,Male,Independent,IND,405346.0,229546.0,41.68,95682,GEN,Lok Sabha
24931,1962,Madhya Pradesh,Jabalpur,22,Govind Das,Male,Indian National Congress,INC,396079.0,195895.0,53.69,105185,GEN,Lok Sabha
24932,1962,Madhya Pradesh,Janjgir,12,Amarsingh,Male,Indian National Congress,INC,438535.0,183038.0,31.14,56991,GEN,Lok Sabha
24933,1962,Madhya Pradesh,Jhabua (St),35,Jamunadevi,Female,Indian National Congress,INC,420959.0,155224.0,43.82,68024,GEN,Lok Sabha
24934,1962,Madhya Pradesh,Khajuraho,6,Ram Sahai,Male,Indian National Congress,INC,469766.0,193432.0,46.38,89722,GEN,Lok Sabha
24935,1962,Madhya Pradesh,Khandwa,33,Maheshdutta,Male,Indian National Congress,INC,449704.0,229722.0,46.09,105889,GEN,Lok Sabha
24936,1962,Madhya Pradesh,Khargone,34,Ramchandra Bade,Male,Bharatiya Jana Sangh,Lamp,456670.0,198290.0,53.15,105386,GEN,Lok Sabha
24937,1962,Madhya Pradesh,Mahasamund,15,Vidya Charan Shukla,Male,Indian National Congress,INC,427546.0,128764.0,52.86,68063,GEN,Lok Sabha
24938,1962,Madhya Pradesh,Mandla (St),21,Mangru Ganu Uike,Male,Indian National Congress,INC,411583.0,114763.0,41.64,47789,GEN,Lok Sabha
24939,1962,Madhya Pradesh,Mandsaur,36,Umashanker,Male,Bharatiya Jana Sangh,Lamp,419484.0,231826.0,50.84,117850,GEN,Lok Sabha
24940,1962,Madhya Pradesh,Raigarh,11,Raja Vijaya Bhusan Singh Deo,Male,Ram Rajya Parishad,Sun,427701.0,120838.0,36.0,43505,GEN,Lok Sabha
24941,1962,Madhya Pradesh,Raipur (St),16,Keshar Kumari Devi,Female,Indian National Congress,INC,470198.0,157995.0,35.86,56664,GEN,Lok Sabha
24942,1962,Madhya Pradesh,Rajgarh,29,Bhanuprakash Singh,Male,Independent,IND,422942.0,170303.0,45.42,77355,GEN,Lok Sabha
24943,1962,Madhya Pradesh,Rajnandgaon,18,Birendra Bahadur Singh,Male,Indian National Congress,INC,421440.0,187656.0,46.66,87557,GEN,Lok Sabha
24944,1962,Madhya Pradesh,Rewa,7,Shiv Dutta,Male,Indian National Congress,INC,448725.0,200228.0,28.28,56616,GEN,Lok Sabha
24945,1962,Madhya Pradesh,Sagar,24,Jawala Prasad Jhumaklal,Male,Indian National Congress,INC,428923.0,189214.0,48.83,92387,GEN,Lok Sabha
24946,1962,Madhya Pradesh,Seoni (St),25,Narayanrao Maniram Wadiwa,Male,Indian National Congress,INC,417744.0,151731.0,42.12,63909,GEN,Lok Sabha
24947,1962,Madhya Pradesh,Shahdol (St),9,Buddhu Singh,Male,Socialist Party,Tree,458324.0,134079.0,39.69,53218,GEN,Lok Sabha
24948,1962,Madhya Pradesh,Shivpuri,3,Vedehi Charan,Male,Indian National Congress,INC,441893.0,178019.0,42.79,76181,GEN,Lok Sabha
24949,1962,Madhya Pradesh,Sidhi,8,Anand Chandra,Male,Indian National Congress,INC,436817.0,160530.0,29.04,46625,GEN,Lok Sabha
24950,1962,Madhya Pradesh,Surguja (St),10,Babunath Singh,Male,Indian National Congress,INC,458324.0,134079.0,39.69,53218,GEN,Lok Sabha
24951,1962,Madhya Pradesh,Tikamgarh (Sc),5,Kure Mate,Male,Praja Socialist Party,PSP,450112.0,221561.0,44.07,97647,GEN,Lok Sabha
24952,1962,Madhya Pradesh,Ujjain,30,Radhelal Vyas,Male,Indian National Congress,INC,443172.0,217950.0,38.99,84976,GEN,Lok Sabha
24953,1962,Madhya Pradesh,Abhanpur,117,Lakhanlal Gupta,Male,Indian National Congress,INC,63706.0,33910.0,53.23,1482,GEN,Vidhan Sabha
24954,1962,Madhya Pradesh,Agar,236,Madanlal,Male,Bharatiya Jana Sangh,Lamp,56041.0,26122.0,46.61,313,GEN,Vidhan Sabha
24955,1962,Madhya Pradesh,Akaltara,92,Thakur Bhuwan Bhaskar Singh,Male,Independent,IND,56780.0,25328.0,44.61,5751,GEN,Vidhan Sabha
24956,1962,Madhya Pradesh,Alirajpur (St),274,Bhagirath Bhanwar,Male,Independent,IND,56495.0,19404.0,34.35,1005,GEN,Vidhan Sabha
24957,1962,Madhya Pradesh,Alot (Sc),280,Mayaram Nanda,Male,Independent,IND,54734.0,15688.0,28.66,3080,GEN,Vidhan Sabha
24958,1962,Madhya Pradesh,Amarpatan,45,Gulsher Ahmad,Male,Independent,IND,56650.0,22932.0,40.48,234,GEN,Vidhan Sabha
24959,1962,Madhya Pradesh,Ambah,7,Jagdish Singh,Male,Praja Socialist Party,PSP,55287.0,28175.0,50.96,3443,GEN,Vidhan Sabha
24960,1962,Madhya Pradesh,Ambikapur,76,Amresh Prasad,Male,Independent,IND,62129.0,19893.0,32.02,420,GEN,Vidhan Sabha
24961,1962,Madhya Pradesh,Arang,116,Jagmohan Das,Male,Indian National Congress,INC,60908.0,19377.0,31.81,2920,GEN,Vidhan Sabha
24962,1962,Madhya Pradesh,Ashoknagar,30,Ram Dayal Singh,Male,Indian National Congress,INC,58684.0,29730.0,50.66,1713,GEN,Vidhan Sabha
24963,1962,Madhya Pradesh,Ashta (Sc),218,Umrao Singh,Male,Independent,IND,55864.0,30878.0,55.27,5243,GEN,Vidhan Sabha
24964,1962,Madhya Pradesh,Attair,9,Ramkrishana,Male,Independent,IND,62143.0,32720.0,52.65,5034,GEN,Vidhan Sabha
24965,1962,Madhya Pradesh,Badnawar,271,Govardhan,Male,Independent,IND,48967.0,29132.0,59.49,3322,GEN,Vidhan Sabha
24966,1962,Madhya Pradesh,Badwara,171,Jagpati Singh,Male,Independent,IND,59782.0,22179.0,37.1,1990,GEN,Vidhan Sabha
24967,1962,Madhya Pradesh,Bagicha,79,Nairityapal,Male,Independent,IND,52739.0,32946.0,62.47,4273,GEN,Vidhan Sabha
24968,1962,Madhya Pradesh,Bagli,252,Kailash Chandra,Male,Bharatiya Jana Sangh,Lamp,55047.0,30801.0,55.95,6352,GEN,Vidhan Sabha
24969,1962,Madhya Pradesh,Bahoriband,174,Balkrishna,Male,Independent,IND,45338.0,21293.0,46.97,320,GEN,Vidhan Sabha
24970,1962,Madhya Pradesh,Baihar,150,Mahimalsingh Nawlsingh Masaram,Male,Independent,IND,48437.0,14467.0,29.87,1499,GEN,Vidhan Sabha
24971,1962,Madhya Pradesh,Baikunthpur,70,Jawala Prasad,Male,Independent,IND,50202.0,17569.0,35.0,4014,GEN,Vidhan Sabha
24972,1962,Madhya Pradesh,Balaghat,20,Bholaram Ramaji,Male,Independent,IND,415891.0,175366.0,39.79,69786,GEN,Vidhan Sabha
24973,1962,Madhya Pradesh,Balod,136,Kesholal Gomasta,Male,Independent,IND,55885.0,28512.0,51.02,1387,GEN,Vidhan Sabha
24974,1962,Madhya Pradesh,Baloda Bazar,108,Manohar Das,Male,Independent,IND,53824.0,20476.0,38.04,674,GEN,Vidhan Sabha
24975,1962,Madhya Pradesh,Baloda Bazar (Sc),14,Minimata,Female,Independent,IND,439048.0,153765.0,35.67,54845,GEN,Vidhan Sabha
24976,1962,Madhya Pradesh,Banda,181,Ramcharan Khuman,Male,Independent,IND,48907.0,15755.0,32.21,452,GEN,Vidhan Sabha
24977,1962,Madhya Pradesh,Bandhogarh,63,Mishrilal,Male,Independent,IND,60686.0,18182.0,29.96,1409,GEN,Vidhan Sabha
24978,1962,Madhya Pradesh,Baraundha,49,Ram Chand,Male,Indian National Congress,INC,63875.0,27899.0,43.68,6090,GEN,Vidhan Sabha
24979,1962,Madhya Pradesh,Bareli (St),216,Raja Daulat Singh,Male,Indian National Congress,INC,58236.0,19743.0,33.9,960,GEN,Vidhan Sabha
24980,1962,Madhya Pradesh,Barghat,194,Jageshwernath Bisen,Male,Independent,IND,48688.0,21707.0,44.58,6170,GEN,Vidhan Sabha
24981,1962,Madhya Pradesh,Bargi,164,Chandrika Prasad,Male,Independent,IND,448897.0,23776.0,48.62,1128,GEN,Vidhan Sabha
24982,1962,Madhya Pradesh,Barnagar,242,Ramprakash Ishwardas,Male,Socialist Party,Red Rose,49775.0,29323.0,58.91,175,GEN,Vidhan Sabha
24983,1962,Madhya Pradesh,Barpali,94,Pyarelal,Male,Independent,IND,51982.0,15909.0,30.6,955,GEN,Vidhan Sabha
24984,1962,Madhya Pradesh,Barwaha,260,Rana Balbahadarsingh Rana Bhawanisingh,Male,Independent,IND,55586.0,31532.0,56.73,5460,GEN,Vidhan Sabha
24985,1962,Madhya Pradesh,Barwani (St),266,Daval Nana,Male,Independent,IND,53324.0,22089.0,41.42,5144,GEN,Vidhan Sabha
24986,1962,Madhya Pradesh,Basna,113,Abdul Hamid Dani,Male,Independent,IND,57252.0,15253.0,26.64,1196,GEN,Vidhan Sabha
24987,1962,Madhya Pradesh,Basoda,224,Ram Singh,Male,Indian National Congress,INC,60942.0,30232.0,49.36,1865,GEN,Vidhan Sabha
24988,1962,Madhya Pradesh,Bastar (St),17,Lakhmu Bhawani,Male,Independent,IND,458195.0,238795.0,39.28,93807,GEN,Vidhan Sabha
24989,1962,Madhya Pradesh,Belha,105,Chitrakant Jayaswal,Male,Independent,IND,52228.0,13502.0,25.85,1926,GEN,Vidhan Sabha
24990,1962,Madhya Pradesh,Bemetara,146,Laxman Prasad,Male,Independent,IND,63434.0,31174.0,49.14,520,GEN,Vidhan Sabha
24991,1962,Madhya Pradesh,Beohari,62,Ramkishore Shukla,Male,Socialist Party,Red Rose,59654.0,24671.0,41.36,1933,GEN,Vidhan Sabha
24992,1962,Madhya Pradesh,Berasia (Sc),222,Bhaiya Lal,Male,Hindu Mahasabha,Cow,66965.0,23483.0,36.41,2962,GEN,Vidhan Sabha
24993,1962,Madhya Pradesh,Betul,206,Deepchand Gothi,Male,Independent,IND,60435.0,27076.0,44.8,1029,GEN,Vidhan Sabha
24994,1962,Madhya Pradesh,Bhainsdahi,207,Daddusingh Balaji,Male,Bharatiya Jana Sangh,Lamp,53893.0,14438.0,26.79,1763,GEN,Vidhan Sabha
24995,1962,Madhya Pradesh,Bhaiyathan,71,Mahadeo Singh,Male,Indian National Congress,INC,52506.0,14985.0,28.54,1159,GEN,Vidhan Sabha
24996,1962,Madhya Pradesh,Bhander,14,Raja Ram Singh,Male,Indian National Congress,INC,55854.0,24147.0,43.23,5851,GEN,Vidhan Sabha
24997,1962,Madhya Pradesh,Bhanpuri,126,Mangal Singh,Male,Independent,IND,49656.0,27295.0,54.97,352,GEN,Vidhan Sabha
24998,1962,Madhya Pradesh,Bhanupratappur,133,Ram Prasad,Male,Independent,IND,47771.0,21767.0,45.57,1333,GEN,Vidhan Sabha
24999,1962,Madhya Pradesh,Bhatapara,106,Sheolal Mehta,Male,Indian National Congress,INC,65472.0,28027.0,42.81,4069,GEN,Vidhan Sabha
25000,1962,Madhya Pradesh,Bhatgaon,111,Resham Lal,Male,Indian National Congress,INC,53205.0,6475.0,12.17,3654,GEN,Vidhan Sabha
25001,1962,Madhya Pradesh,Bhikangaon,262,Hiralal Yadav,Male,Bharatiya Jana Sangh,Lamp,70701.0,26202.0,37.06,9516,GEN,Vidhan Sabha
25002,1962,Madhya Pradesh,Bhilai,138,Gopal Singh,Male,Independent,IND,82004.0,28221.0,34.41,27,GEN,Vidhan Sabha
25003,1962,Madhya Pradesh,Bhind,10,Narsingh Rao Dixit,Male,Indian National Congress,INC,63189.0,41366.0,65.46,3462,GEN,Vidhan Sabha
25004,1962,Madhya Pradesh,Bhind (Sc),1,Suraj Prasad Alias Surya Prasad,Male,Independent,IND,467201.0,227622.0,33.27,75730,GEN,Vidhan Sabha
25005,1962,Madhya Pradesh,Bhoma,192,Yogendranath Singh,Male,Ram Rajya Parishad,Pressure Cooker,48752.0,20362.0,41.77,2467,GEN,Vidhan Sabha
25006,1962,Madhya Pradesh,Bhopal,28,Maimoona Sultan,Female,Independent,IND,507527.0,227292.0,36.61,83204,GEN,Vidhan Sabha
